amount,industry,dma,gender
2.77,1701,5211,0
35.29,9861,5211,0
94.38,101,5211,0
65.99,5981,5211,0
36.54,101,5211,0
1.06,9761,5211,0
46.72,101,5211,0
75,3001,5211,0
229.58,9981,5211,0
12.9,101,5211,0
30.92,101,5211,0
33.32,101,5211,0
4.48,4571,5211,0
14,3001,5211,0
6.91,251,5211,0
5,441,5211,0
5.73,251,5211,0
304.99,251,5211,0
24.08,1701,5211,0
114.06,2271,5211,0
7.83,3971,5211,0
3.27,1701,5211,0
59.12,9861,5221,0
89.87,9861,5221,0
1.99,441,5221,0
2.12,441,5221,0
25,1701,5221,0
3.51,1701,5221,0
20,101,5221,0
17.06,7291,5221,0
5.44,7281,5221,0
8.11,7281,5221,0
7.49,1701,5221,0
44.41,5181,5231,0
50,9861,5231,1
50,6761,5231,1
12.97,9861,5231,1
68,1011,5231,1
103,4431,5241,0
10.99,981,5241,0
15.06,3561,5241,0
53.27,101,5241,1
18.32,4571,5241,0
27.1,101,5241,0
30,7281,5241,1
93.26,4651,5241,0
28.48,4291,5241,0
3.99,9761,5241,1
44.78,3561,5241,0
25,7481,5241,1
28.82,9861,5241,0
10.99,981,5241,1
36.18,101,5241,1
78.97,4561,5241,0
7.48,1701,5241,0
72.19,3621,5241,1
114.26,5181,5241,0
23.8,101,5241,1
34.75,9101,5241,0
119,5611,5241,0
5.33,1701,5241,1
19.07,4151,5241,0
8629.55,8931,5241,0
13.75,101,5241,0
150,6951,5241,0
56.46,101,5241,1
33,3561,5241,0
70.06,101,5241,0
85.6,4071,5241,0
75.07,6161,5241,0
246.06,4981,5241,1
181.87,4651,5241,0
19.55,101,5241,1
4.99,6131,5241,0
52.8,4071,5241,0
12.19,1701,5241,0
64.99,4671,5241,0
42.79,4281,5241,0
22.39,4641,5241,0
2123.55,4631,5241,0
31.08,5181,5241,0
6.45,101,5241,1
226.12,3541,5241,0
18.48,101,5241,0
39.46,3561,5241,0
19.99,9861,5241,0
10,4571,5241,0
219,3001,5241,0
21.27,5181,5241,0
41.02,4381,5241,0
3.81,4571,5241,0
274.76,101,5241,1
80.69,101,5241,0
234.19,6171,5241,0
41.55,101,5241,0
180,3001,5241,0
15,4571,5241,0
6.25,6131,5241,0
279.06,101,5241,0
21.19,4431,5241,2
18.72,9911,5241,0
8.64,3561,5241,0
10,2281,5241,2
7.5,101,5241,0
30,101,5241,0
2,3971,5241,0
50,7481,5241,1
46.55,3541,5241,0
11.08,1701,5241,0
41.73,9861,5241,2
7.42,1571,5241,0
41.15,3971,5241,0
90.57,5181,5241,0
18.95,9861,5241,0
11.2,3001,5241,0
5.81,9861,5241,2
25,161,5241,0
9,7091,5241,0
92.92,3541,5241,2
87.63,4371,5241,0
19.82,4571,5241,0
257.78,101,5241,0
4.95,6141,5241,0
28.76,101,5241,0
42.79,5041,5241,0
221.83,101,5241,0
52.99,4651,5241,0
164.98,4431,5241,0
100,7221,5241,0
160.49,4471,5241,0
13.11,5181,5241,2
16.25,5181,5241,2
10.3,5181,5241,2
90,6991,5241,0
245.59,9671,5241,1
14.99,9761,5241,0
180,1571,5241,0
508.73,101,5241,1
22.25,1701,5241,0
49.17,4071,5241,1
44.99,9761,5241,1
4.32,9861,5241,0
107.61,161,5241,1
327.48,361,5241,1
16.48,5181,5241,0
88.06,5551,5241,1
8.99,9761,5241,0
24,6171,5241,0
10.99,981,5241,1
3.99,9761,5241,0
1071.06,4291,5241,0
49.18,5991,5241,1
261.32,5041,5241,0
26.48,9861,5241,2
326.69,5041,5241,0
40,4691,5241,2
415,9241,5241,1
96.32,251,5241,1
19.7,9861,5241,2
12,3431,5241,0
50,101,5241,1
43.62,101,5241,0
81.9,7761,5241,1
50,6541,5241,1
0.99,9761,5241,0
130,9121,5241,1
30.23,101,5241,1
162.07,101,5241,2
11.19,101,5241,1
1.79,1701,5241,1
110.97,5551,5241,1
188.22,6171,5241,2
4.9,4991,5241,1
21.06,251,5241,2
16.02,4991,5241,1
16.34,3431,5241,1
64.5,4961,5241,2
3.99,9761,5241,0
38.01,1701,5241,1
59.47,1701,5241,1
3.26,6441,5241,0
8.37,4991,5241,1
37.37,1701,5241,0
6.7,9751,5241,0
77.61,101,5241,1
2257.57,6541,5241,1
28.56,9861,5241,2
169.25,101,5241,0
6.99,101,5241,1
7.39,1701,5241,1
89.24,8491,5241,1
9.65,9861,5241,2
385.94,4451,5241,0
78.41,4571,5241,1
306,4651,5241,1
9.99,9761,5241,2
39.64,4451,5241,0
30.45,5181,5241,0
9.99,6741,5241,2
1568.16,4641,5241,0
73.24,241,5241,1
865,9441,5241,2
70.56,101,5241,0
6.48,4571,5241,1
1288.42,9761,5241,1
11.86,5181,5241,0
16.15,4571,5241,1
386.37,9651,5241,1
399,9581,5241,1
34.56,3561,5241,2
25.89,101,5241,2
1,6701,5241,1
182,9301,5241,1
47.42,6491,5241,1
48.64,6491,5241,1
2.16,6491,5241,1
4.31,6491,5241,1
207.72,101,5241,1
2500,9001,5241,1
430.99,5041,5241,2
232,4431,5241,2
12.99,5611,5241,1
24.77,5181,5241,1
31.54,9861,5241,1
165.13,4601,5271,2
10000,4281,5281,0
40,4041,5281,0
4,3891,5281,1
154.4,9071,5281,1
19.98,9861,5281,1
50.19,251,5281,0
28.71,5181,5281,1
9.09,5181,5281,0
9.88,3971,5281,0
125.1,3251,5281,1
15.43,4571,5281,1
5.62,6661,5281,0
117.94,6171,5281,1
15,3891,5281,0
54.18,9711,5281,0
53.99,9861,5281,0
28.89,4071,5281,1
43.96,3561,5281,1
25.56,101,5281,1
63.55,9711,5281,0
25.98,4571,5281,1
1119.25,441,5281,1
50,1571,5281,0
2.85,4291,5281,2
80,101,5281,1
5.77,3971,5281,0
7.37,1701,5281,1
35.31,3971,5281,0
30,8701,5281,1
48.89,9001,5281,0
110.28,6171,5281,1
54,1571,5281,0
504.77,3541,5281,0
176.13,5061,5281,1
210.94,4601,5281,1
44.82,4651,5281,0
40,7091,5281,0
265.3,8941,5281,0
31.79,4281,5281,1
2610.56,5521,5281,0
35.73,9861,5281,1
61.19,101,5281,1
81.66,5181,5281,1
4.91,101,5281,0
3,3971,5281,0
13.29,1701,5281,1
12.7,441,5281,1
11.49,1701,5281,0
188.17,5181,5281,1
15,7481,5281,1
27.98,3971,5281,0
566.03,6581,5281,1
48.07,3561,5281,0
71.08,101,5281,0
17.01,9941,5281,1
30.71,1701,5281,0
2.5,3351,5281,1
135,7651,5281,1
651.03,6171,5281,0
9.74,1701,5281,0
9.99,821,5281,0
23.5,101,5281,1
17.28,101,5281,0
158.13,441,5281,1
20,7481,5281,1
73.54,3561,5281,0
6.88,3971,5281,1
17,3601,5281,0
31.73,101,5281,0
18,9241,5281,2
10,3601,5281,2
8.74,101,5281,1
50,4431,5281,1
11.99,9861,5281,1
0.24,9861,5281,0
149.03,7281,5281,0
56.08,101,5281,1
100,3001,5281,0
5.07,7281,5281,0
286.98,7791,5281,2
23.37,9861,5281,0
17.79,7281,5281,0
9.98,9151,5281,0
29.99,9861,5281,1
151.3,9861,5281,0
82.55,101,5281,1
99,6991,5281,0
77.16,8931,5281,1
1.5,9861,5281,0
32.85,3971,5281,2
78.22,9861,5281,0
26.24,1701,5281,0
56.24,3561,5281,0
48.51,101,5281,1
25,3601,5281,0
5,3971,5281,0
66.75,711,5281,1
31.61,251,5281,1
58.24,5181,5281,0
7.27,7281,5281,0
7.59,9861,5281,1
302.78,6661,5281,1
51.01,3561,5281,0
59.76,9951,5281,0
93.02,101,5281,0
12.73,1151,5281,1
10,9581,5281,1
154.49,251,5281,0
57,9631,5281,0
36.38,4561,5281,1
15.12,981,5281,0
47,3561,5281,0
22.56,7561,5281,1
17.5,3431,5281,0
151.55,9861,5281,1
181.4,9081,5281,0
8.44,3971,5281,0
463.68,2271,5281,0
14,6031,5281,1
26.14,101,5281,1
28.76,1151,5281,1
106.99,5181,5281,0
747.62,841,5281,0
1.5,101,5281,0
48,6031,5281,1
616.86,3541,5281,0
194.5,101,5281,1
25.98,9861,5281,1
0.99,9761,5281,0
60.61,9951,5281,0
139.9,9671,5281,1
266.98,6161,5281,0
13.65,101,5281,0
50.29,9951,5281,1
100.87,8921,5281,1
2129.03,4201,5281,1
90.39,5181,5281,1
16.04,7281,5281,0
14,9861,5281,0
101.05,4671,5281,0
169.56,251,5281,0
2,3971,5281,0
52.04,3561,5281,0
8.43,9981,5281,0
538.45,251,5281,0
474.18,9711,5281,0
1.28,4401,5281,1
49.15,101,5281,0
151.47,251,5281,0
0.25,9861,5281,0
131,191,5281,0
17.02,101,5281,0
147.09,6961,5281,0
1958.7,1911,5281,0
140.29,6661,5281,0
43.7,3561,5281,0
920.43,8921,5281,1
21.11,9861,5281,0
70,5061,5281,0
14.91,1701,5281,0
23.44,3971,5281,1
40.7,5181,5281,0
450,6131,5281,0
1880,3251,5281,1
66,6031,5281,1
41.56,101,5281,0
180,101,5281,0
22.88,4011,5281,0
16.05,441,5281,1
2767.12,4071,5281,0
18.08,101,5281,1
41.32,3561,5281,1
24.06,1701,5281,0
25,6781,5281,0
64,6131,5281,1
1000,161,5281,0
163.79,4571,5281,0
13.4,9751,5281,0
15.91,5181,5281,0
17.95,1701,5281,0
19.95,9761,5281,0
119.94,4071,5281,1
50.18,9711,5281,0
1.4,3351,5281,0
89.15,4151,5281,1
23.28,5161,5281,0
47.19,101,5281,0
2.99,9761,5281,0
107,6101,5281,1
10000,4991,5281,0
7.51,1701,5281,1
344.74,9201,5281,0
14.99,4691,5281,0
37.6,3351,5281,1
36.42,3971,5281,0
70,9021,5281,0
257.67,9201,5281,0
17.64,1701,5281,0
23.59,3561,5281,0
116.6,5531,5281,0
8.16,1701,5281,0
190.29,101,5281,0
3.34,3971,5281,0
219.37,251,5281,0
58.92,5181,5281,0
60.48,101,5281,0
3.93,3971,5281,0
386.36,6131,5281,0
162.05,6661,5281,0
7.5,3971,5281,0
0.85,3351,5281,0
40.87,101,5281,0
10.7,4991,5281,0
27.98,9861,5281,0
6,6391,5281,2
63.16,3351,5281,1
368,2281,5281,0
20,6361,5281,0
83.33,7131,5281,0
51.26,4711,5281,2
90,6031,5281,0
57.66,101,5281,0
0.99,9761,5281,0
1086.5,9231,5281,0
30,9151,5281,0
176.73,4281,5281,0
267.92,7821,5281,0
14.99,9761,5281,0
31.57,441,5281,0
29.27,5181,5281,0
84.09,2271,5281,0
10.69,4571,5281,0
3.86,3971,5281,0
952.25,8471,5281,0
43.67,5181,5281,0
31.48,4571,5281,0
10,3601,5281,0
15.16,9861,5281,0
59,9081,5281,1
63.65,4431,5281,1
77,7221,5281,0
37.3,101,5281,2
852.92,101,5281,2
172.06,4111,5281,0
77.32,251,5281,0
2511,5001,5281,0
126.56,4071,5281,0
59.45,7281,5281,0
83.92,101,5281,0
21.18,101,5281,0
118.06,4121,5281,1
795.37,4151,5281,0
164.72,4471,5281,0
9.95,7571,5281,0
19100,9291,5281,0
37.45,4141,5281,0
17.17,101,5281,0
17.53,101,5281,1
388.1,3001,5281,0
29,6701,5281,0
332.45,9081,5281,0
18.59,101,5281,0
30.11,4571,5281,0
10.69,4431,5281,1
23.65,9861,5281,0
5.99,9861,5281,0
21.38,4071,5281,1
414,3351,5281,0
54.83,9861,5281,0
52.71,191,5281,0
274.99,4151,5281,0
77.84,101,5281,0
48.3,4571,5281,0
137.19,3001,5281,0
2.99,9761,5281,0
625.03,9291,5281,0
13.72,1701,5281,1
6,4571,5281,0
25,3001,5281,0
41.96,3001,5281,0
14.99,5611,5281,0
102.91,5181,5281,0
32,7571,5281,0
193.12,101,5281,0
127.33,4151,5281,0
339.25,101,5281,0
8.23,1701,5281,1
142.88,101,5281,0
17.19,9861,5281,1
493.03,3541,5281,0
95.23,7121,5281,0
72.83,4961,5281,0
89751.39,8921,5281,0
48.42,101,5281,2
33,2581,5281,0
6.7,9751,5281,0
68.94,3561,5281,0
44.09,5181,5281,0
367.82,101,5281,0
383.06,6991,5281,0
88.35,101,5281,0
350,3451,5281,0
24.19,4571,5281,0
1750,7791,5281,1
310,3431,5281,2
32.97,101,5281,1
110.71,4601,5281,0
11.71,1701,5281,0
89.67,251,5281,2
10.15,4571,5281,0
167.01,5181,5281,0
1.25,5181,5281,0
13.94,1701,5281,0
1301.12,9861,5281,0
84.42,101,5281,0
23.66,3971,5281,0
22.94,3971,5281,0
37.01,3561,5291,2
9.01,101,5291,0
35,3561,5291,2
27.35,101,5291,0
25,101,5291,0
22,5181,5291,0
49.81,5181,5291,0
202.09,251,5291,0
70,9751,5291,0
63.59,9861,5291,0
26.13,101,5291,0
283.21,251,5291,0
174.19,8881,5291,0
1.48,6771,5291,0
56.79,4571,5291,0
30.1,101,5291,0
9.99,6771,5291,0
71.34,7281,5291,0
59.94,9861,5291,0
146.22,9861,5291,0
19.15,5181,5291,0
24.99,9651,5291,0
24.63,9861,5291,0
83.73,9861,5291,0
42.79,9861,5291,0
3300,6781,5291,2
3559,4631,5291,2
566.93,8891,5291,2
17.16,101,5291,2
150,9251,5291,2
12.72,4271,5291,2
445.2,4261,5291,2
161.65,5061,5291,2
72.43,9861,5291,0
20.87,101,5291,0
99.44,4571,5301,1
80.63,4601,5301,1
195.67,9861,5301,1
119.32,5181,5301,0
75.23,4161,5301,1
392.6,3001,5301,1
38,1571,5301,1
54.81,5061,5301,1
27.71,5181,5301,1
23.71,1701,5301,1
7.25,9751,5301,0
96.3,4471,5301,2
74.89,4471,5301,2
35,6131,5321,0
9.99,821,5321,1
203.64,4571,5321,0
231.13,3841,5321,1
15.95,101,5321,1
79,3351,5321,0
64,4271,5321,0
25,4671,5321,0
1226.82,4901,5321,0
8.99,9861,5321,0
9.95,9861,5321,0
11.49,9861,5321,0
9.99,9861,5321,0
13.03,3971,5321,0
12.99,9861,5321,0
20.78,101,5321,2
57.64,251,5321,2
77.69,3431,5321,2
1.29,9761,5321,2
0.99,9761,5321,2
43.25,9861,5321,2
62.6,6161,5331,0
75.76,871,5331,1
37.19,7091,5331,1
25.02,3561,5331,1
20,3561,5331,0
21.21,3561,5331,0
34.03,4161,5331,0
5.63,1701,5331,0
85,3431,5331,1
66.68,4141,5331,1
106.62,5041,5331,0
40.08,3561,5331,1
178.45,4121,5331,0
8.07,9761,5331,0
55,9671,5331,1
28.71,4601,5331,0
51,9751,5331,0
60.25,101,5331,0
20.22,6961,5331,0
68.97,9951,5331,1
11.69,9861,5331,0
96.24,4601,5331,0
100,5181,5331,0
2.99,7281,5331,0
144.64,4371,5331,0
50,4431,5331,0
170.69,4991,5331,1
16.96,9861,5331,1
38.29,9861,5331,2
40.39,2161,5331,1
11.21,441,5331,1
82.74,251,5331,0
30.29,2161,5331,1
233.8,1551,5331,1
20.51,5181,5331,1
107.12,5061,5331,0
46.75,4651,5331,0
331.55,9861,5331,0
256.34,5181,5331,0
180.77,5181,5331,0
97.64,441,5331,0
51.88,4451,5331,0
357.59,5561,5331,0
64.71,4581,5331,0
82.95,4151,5331,0
25.24,6771,5331,0
3.61,1701,5331,0
3.93,101,5331,0
41.43,101,5331,0
32.01,101,5331,0
26.73,4671,5341,0
95.56,101,5341,0
55,3601,5341,0
138.43,9861,5341,0
72.25,4571,5341,1
57.94,9861,5341,0
18.09,9861,5341,0
600,7791,5341,0
28.91,9861,5341,1
37.28,8701,5341,0
20.99,8311,5341,0
130.87,101,5341,0
47.86,1701,5341,0
1369.89,6601,5341,0
120.33,6961,5341,0
4.09,4571,5341,0
71.9,4401,5341,1
14.99,9761,5341,0
24.99,9761,5341,1
7.65,1701,5341,1
109.13,101,5341,0
4.47,1701,5341,0
70.99,6161,5341,1
50,7111,5341,1
194.87,5181,5341,0
41.94,9861,5341,2
28,3561,5341,0
10,1701,5341,2
295,6741,5341,0
25,9861,5341,1
29,3561,5341,0
38.43,3561,5341,0
3.82,1701,5341,0
23.92,1701,5341,0
8.2,251,5341,0
25,3601,5341,0
25,1701,5341,0
145.13,4411,5341,0
7.69,101,5341,0
26.09,3561,5341,1
8.68,5181,5341,0
11.23,9861,5341,0
9.57,7281,5341,0
19.99,9861,5341,0
66.81,101,5341,0
154.07,4561,5341,1
215.99,9861,5341,0
80,4601,5341,1
12,7091,5341,0
27.15,7291,5341,0
5300,2731,5341,0
207.16,1571,5341,1
71.44,9951,5341,0
146.81,5181,5341,0
241.1,5181,5341,0
3.18,2161,5341,0
13.58,5181,5341,0
30,3001,5341,0
53.73,101,5341,0
14.87,1701,5341,0
75,3001,5341,0
7.42,1701,5341,0
17.38,3971,5341,0
9.25,3971,5341,0
44.64,4651,5341,0
5,8701,5341,0
107.5,9311,5341,0
88.73,101,5341,0
41.31,3561,5341,0
44.83,4151,5351,0
133.2,3001,5351,0
2.99,9761,5351,0
11.89,1701,5351,0
60.33,4961,5351,2
15.4,101,5351,0
12.55,101,5351,1
200,3001,5351,0
210.8,3001,5351,1
8.46,1701,5351,1
52.6,4151,5351,1
799.09,2271,5351,1
88.76,101,5351,1
5.36,9761,5351,2
7.49,4071,5351,0
3.21,9761,5351,0
21.43,6991,5351,1
12,3971,5351,0
13295.07,8931,5351,0
16.6,3971,5351,0
32795.64,8931,5351,0
199.31,9941,5351,2
1.85,1701,5351,0
3.25,5181,5351,1
17.53,9101,5351,0
10.74,9761,5351,0
11.95,9861,5351,0
48,5181,5351,1
11.73,981,5351,0
8.58,101,5351,0
33.76,5181,5351,1
106.74,9761,5351,0
5.33,2161,5351,0
125.94,9861,5351,0
52.54,9861,5351,0
7.75,1701,5351,0
18.5,101,5351,1
5.33,4881,5351,0
6.29,6441,5351,0
16.16,4371,5351,0
42.89,1151,5351,0
169.86,9861,5351,0
106.2,1701,5351,0
65.05,9081,5351,0
26.68,5181,5351,0
75,4561,5351,0
220.41,361,5351,0
86,9861,5351,0
120,4141,5351,0
168.88,4281,5351,0
200,9861,5351,0
1.95,251,5351,0
286.38,5731,5351,0
19,101,5351,0
143.23,251,5361,0
35,101,5361,0
52.15,101,5361,0
29.98,1701,5361,0
57.79,5181,5381,0
2.46,1701,5381,0
68.96,5181,5381,0
38,7291,5381,0
1.08,7091,5381,0
55,7481,5381,0
94.45,3561,5381,0
507,4621,5381,0
38.03,7281,5381,0
3.1,1701,5381,0
4.31,1701,5381,0
140,3891,5381,0
205.06,101,5391,0
20,3001,5391,1
297.78,4041,5391,0
25.55,5161,5391,0
37.75,101,5391,0
560.61,8881,5391,0
3.16,1991,5391,0
111.81,5181,5391,2
14.06,4181,5391,0
14.99,9761,5391,0
50,4131,5391,0
133.75,4631,5391,1
45,3971,5391,0
452.71,101,5391,0
401.25,9861,5391,0
134.85,4601,5391,0
11.85,1701,5391,0
60,101,5391,2
43.8,4071,5391,0
9.6,4991,5391,0
2.99,9761,5391,0
15.99,1701,5391,0
16.37,2551,5391,0
30.15,7291,5391,0
43.32,4471,5391,0
67.71,101,5391,0
48.91,4041,5391,0
51.36,4471,5391,0
5.78,4361,5391,0
3.74,101,5391,2
70.85,101,5391,0
48.11,9861,5391,0
47.05,8881,5391,0
3.73,101,5391,2
35.05,7461,5391,0
56.6,7291,5391,0
10,1701,5391,2
16.04,251,5391,0
114.47,8881,5391,0
70.55,3781,5391,0
200,6131,5391,0
19.22,251,5391,0
142,6031,5391,0
144.4,3001,5391,0
10.7,4361,5391,0
22.45,441,5391,0
4.54,9761,5391,0
30.13,101,5391,0
25,4131,5391,0
22.49,4041,5391,0
10.5,101,5391,0
57.01,9861,5391,0
192.07,251,5391,0
42.26,8881,5391,0
123.44,101,5391,0
18.29,1701,5391,0
12.07,1701,5391,0
23.65,7281,5391,0
106.98,5181,5391,0
14.13,7281,5391,0
85.58,9861,5391,0
50.9,6161,5391,0
51.6,9861,5391,0
14.64,3561,5391,0
181.74,101,5391,0
3.5,101,5391,0
5.99,3431,5391,0
47.67,3431,5391,0
577.2,8731,5391,0
9.99,9761,5391,0
11.66,9861,5391,2
425,9021,5391,0
101.65,101,5391,0
8.59,9861,5391,2
31.34,3351,5391,0
237.61,4291,5391,0
48.14,5041,5391,0
9.65,5161,5391,0
49.14,101,5391,0
50,3601,5391,0
27.98,251,5391,0
36.99,3561,5391,0
43.31,101,5391,0
49.2,2271,5391,0
2155.5,9131,5391,1
55.01,3561,5391,0
75,3561,5391,0
19,6991,5391,0
95.39,8891,5391,0
22.56,101,5391,0
11.66,3971,5391,0
20.54,4171,5391,0
72.2,3561,5391,0
17.4,3971,5391,0
47.81,9861,5391,1
98,7221,5391,0
2.99,9761,5391,0
10,7571,5391,0
20,7571,5391,0
34.08,3971,5391,0
13.91,3971,5391,0
5.13,3971,5391,0
1.81,1701,5391,0
9.56,3971,5391,0
14,101,5391,0
38.64,101,5391,0
15.99,9761,5391,0
12.9,9861,5391,1
15.99,9861,5391,1
15.89,4171,5391,0
39,9861,5391,0
79.18,4601,5391,1
85,6031,5391,1
89,7091,5391,1
16.26,9101,5391,1
47.96,3561,5391,0
100,9991,5391,1
20,9241,5391,1
45,5981,5391,1
58.74,4671,5391,1
26.75,9861,5391,1
53.48,9861,5391,1
110,7481,5401,1
3319.21,4011,5401,0
49.99,6991,5411,0
195.04,5001,5411,1
9.63,6991,5411,0
65.41,9861,5411,0
5.29,9761,5411,0
2.16,1701,5411,0
15.96,1701,5411,0
39.81,101,5411,0
33.91,9861,5411,2
26.47,4121,5411,2
1.39,251,5411,2
21.45,2271,5411,1
44.57,101,5421,1
45,6031,5431,0
10.16,101,5431,0
100,4141,5431,0
150,7481,5431,0
594.6,3001,5441,0
12.99,5611,5441,0
2.73,1701,5441,0
69.95,4141,5441,1
28.61,4141,5441,1
66.78,4991,5441,1
25,1701,5441,0
50.05,4191,5441,2
35.68,5181,5441,2
77.49,5181,5441,2
108,2281,5441,2
61.96,101,5441,0
40,1701,5441,0
12.28,101,5441,0
10.43,4571,5441,0
5.96,101,5441,0
24.05,101,5441,0
105.79,5841,5441,0
130,6131,5441,2
12.5,9861,5441,0
96.28,4151,5441,0
25.5,3561,5441,0
264.41,3351,5441,0
12.21,5181,5441,0
230,1291,5441,0
27.49,4671,5441,0
111.99,4431,5441,0
38.47,3561,5461,0
50.05,3561,5461,0
11.3,6561,5471,1
23.48,101,5471,2
10,7481,5471,2
6.98,101,5471,2
52.72,3561,5471,0
137.43,4111,5471,2
72.42,101,5471,0
131.95,5181,5471,2
125.51,251,5471,0
199.99,9861,5471,2
11.73,7281,5471,0
12.97,1701,5471,0
6.41,4071,5481,0
38.37,101,5481,1
24.81,7291,5481,0
200,7481,5481,1
226.84,101,5481,0
18.04,3561,5481,0
11.22,4071,5481,0
22.75,5181,5481,0
63.96,101,5481,0
73.16,5181,5481,0
48.96,7281,5481,1
7.99,6161,5481,0
19.89,4181,5481,1
18.17,5061,5481,0
18.89,101,5481,0
10,7091,5481,1
39.04,5181,5481,0
9.51,1701,5481,1
43.49,9101,5481,0
3,6391,5481,1
99,5561,5481,1
96.3,8941,5481,0
19.8,4361,5481,1
4147.67,3351,5481,0
32.26,101,5481,0
156,5181,5481,0
65,3561,5481,0
34.57,3561,5481,0
58.71,4291,5481,0
28.71,4601,5481,1
9,1701,5481,1
47.29,4651,5481,0
50,3601,5481,0
11.77,1701,5481,1
80,3561,5481,0
428.85,9941,5481,0
8.07,3971,5481,1
28.08,4571,5481,0
208.64,4281,5481,1
13.9,9751,5481,0
25,9761,5481,1
35,251,5481,1
13.23,5611,5481,0
3.84,4171,5481,1
84.02,101,5481,0
6.89,1151,5481,1
34.55,101,5481,1
106.15,4151,5481,1
6.05,3971,5481,0
319.14,6171,5481,0
14.94,6961,5481,1
75.24,1151,5481,0
10.91,6961,5481,1
13.23,5611,5481,0
235.29,2201,5481,1
16.08,4601,5481,1
250,7481,5481,0
211.36,101,5481,0
516.42,4281,5481,0
9.3,3971,5481,1
39,3601,5481,0
26.72,4281,5481,1
18.38,6961,5481,1
42.05,3561,5481,0
8.04,4601,5481,1
35,2161,5481,0
1100,6051,5481,1
20.32,3561,5481,0
399.68,5981,5481,0
25.54,101,5481,1
128.61,4581,5481,0
173.17,441,5481,1
41.99,9861,5481,0
102.7,9861,5481,2
82.94,4671,5481,1
74.85,9861,5481,2
1000,3001,5481,0
45.18,101,5481,2
261.5,101,5481,0
10.43,3971,5481,1
20.2,3561,5481,0
296.52,5611,5481,0
91.69,101,5481,0
25,7481,5481,0
22.99,4171,5481,1
1537.5,9551,5481,0
1.35,3351,5481,0
23.26,101,5481,0
17.64,5181,5481,0
24.57,7221,5481,0
169.03,4131,5481,1
418.49,4231,5481,0
8500,9071,5481,1
46.35,6741,5481,1
199,3001,5481,0
10.54,251,5481,1
200,9751,5481,1
100,1701,5481,0
50,9751,5481,1
48.99,4561,5481,1
10.64,4151,5481,1
63.31,9861,5481,1
54.94,101,5481,0
35.84,3561,5481,0
8.68,101,5481,1
19.95,9761,5481,1
74.65,5181,5481,1
19.99,9761,5481,1
94.2,101,5481,0
75,101,5481,0
21.39,7281,5481,1
23.41,101,5481,1
21.78,4561,5481,1
74.93,3561,5481,0
192.85,4181,5481,0
459.03,6331,5481,1
7.62,1701,5481,0
10.3,3971,5481,1
23.33,9861,5481,1
24.99,9861,5481,0
60.25,101,5481,0
13,3431,5481,0
177.69,5181,5481,0
82.93,7561,5481,0
30.31,101,5481,1
36.28,4571,5481,0
14.95,9861,5481,0
23.31,4571,5481,1
42.78,8701,5481,1
17.48,9861,5481,1
83.91,6991,5481,1
154.52,9861,5481,0
96.3,4151,5481,0
296.41,9951,5481,0
20.52,1701,5481,2
29.96,6851,5481,2
10,401,5481,2
183.58,7421,5481,2
37.95,101,5481,1
43.69,441,5481,2
7.74,1701,5481,2
16.43,101,5481,2
14.66,441,5491,0
10.47,251,5491,0
41,441,5491,0
24.95,4071,5491,0
38.4,9761,5501,1
52.39,6211,5501,1
117.26,251,5501,0
48.1,3351,5501,0
265.74,4431,5501,0
59.15,191,5521,2
24.84,5181,5551,0
55.55,101,5561,0
81.31,191,5561,0
203.89,5211,5561,2
15.6,5611,5561,0
28.95,5181,5561,2
154.34,5181,5561,0
61.6,101,5561,0
32.04,5181,5561,0
31.56,251,5561,0
33.18,251,5561,0
74.01,6171,5561,0
1525.74,5151,5561,0
50,7481,5571,0
65.76,5061,5571,1
9000,6131,5571,0
100,1251,5571,0
12.72,6991,5571,0
61.45,4651,5571,0
15.48,7281,5571,1
98.33,6991,5571,1
301.48,3541,5571,1
34.57,1701,5571,1
11.42,1701,5571,1
272.9,9861,5601,1
132.74,4071,5601,0
170.79,9861,5601,0
0.99,9761,5601,0
17.13,101,5601,2
47.58,5181,5601,1
15.22,7281,5601,1
34.96,9861,5601,0
24.02,9861,5601,0
159.8,9861,5601,0
64.5,4961,5601,0
16.03,9761,5601,1
2.99,6741,5601,0
27.41,4651,5601,1
299.95,5181,5601,1
0.99,9761,5601,1
14.15,3561,5601,1
128,6781,5601,1
13.55,1701,5601,1
16,9761,5601,0
170.1,6991,5601,0
2625,9761,5601,0
57.39,101,5601,0
22.39,6131,5601,0
8348.92,9581,5601,0
30,9391,5601,0
32.35,9861,5601,0
9.63,9861,5601,0
19.06,3561,5601,0
59.68,4001,5601,0
21.62,5181,5601,0
28.4,101,5601,0
98.39,101,5611,0
207.91,441,5611,0
5.65,7291,5611,0
32.09,7091,5611,0
3.62,5841,5611,0
45.96,5841,5611,0
22.4,7291,5611,1
365.86,4651,5611,0
24.44,1701,5611,0
1.7,1701,5611,1
21.39,7091,5611,0
19.95,9761,5611,1
160,3001,5611,0
17.42,101,5611,1
35.75,101,5611,0
18.1,8141,5611,1
93.64,5611,5611,0
375,4431,5611,1
60,3001,5611,0
103.25,9861,5611,0
10.89,7291,5611,1
237.19,6781,5611,2
122.48,4291,5611,2
3.29,7281,5611,1
156.35,4431,5611,1
59.1,4431,5611,0
4.58,7281,5611,1
42.69,4431,5611,0
